GeneID	Length	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|224485574|ref|NZ_EQ973360.1|:357891-359366|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6EAF3|UniRef50_R5C7H3	1476	2	0.0.0.0	55.7986143195314	0	0	0	55.7986143195314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:13459-14937|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6K3Z5|UniRef50_R6LK37	1479	2	1.1.1.205	55.6854325460638	0	0	0	55.6854325460638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c120382-118895|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6J8P9|UniRef50_R6XAR0	1488	1	0.0.0.0	27.674312747187	0	0	0	27.674312747187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c283171-281753|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D0K5|UniRef50_A9F9I8	1419	1	0.0.0.0	29.0199981450417	0	0	0	29.0199981450417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485587|ref|NZ_EQ973373.1|:c26935-25484|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_UPI0003A913A2	1452	1	0.0.0.0	28.3604527326544	0	0	0	28.3604527326544	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485595|ref|NZ_EQ973381.1|:4772-6223|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JDZ0|UniRef50_R7KG97	1452	3	0.0.0.0	85.0813581979632	0	0	0	85.0813581979632	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485579|ref|NZ_EQ973365.1|:1035-2621|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_I9Q1Z2|UniRef50_F9ZBC6	1587	3	0.0.0.0	77.8438135497433	0	0	0	77.8438135497433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:c420075-418507|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JIS1|UniRef50_R5LZJ6	1569	1	0.0.0.0	26.2456197372939	0	0	0	26.2456197372939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485583|ref|NZ_EQ973369.1|:c83275-81659|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JBX5|UniRef50_R6JBX5	1617	1	0.0.0.0	25.4665289844244	0	0	0	25.4665289844244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c406239-404704|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_A6L227|UniRef50_A6L227	1536	1	0.0.0.0	26.8094904738374	0	0	0	26.8094904738374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:c156902-155379|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JLZ2|UniRef50_H1Y1I1	1524	1	4.3.1.3	27.0205888240251	0	0	0	27.0205888240251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c16854-15331|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8A155|UniRef50_Q8A155	1524	2	2.1.2.3	54.0411776480501	0	0	0	54.0411776480501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485575|ref|NZ_EQ973361.1|:110527-112083|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D8C3|UniRef50_Q08408	1557	2	2.7.13.3	52.8957962335443	0	0	0	52.8957962335443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:15041-16585|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6J2P2|UniRef50_R5UCL7	1545	1	0.0.0.0	26.6533186846694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453.10641763938
gi|224485579|ref|NZ_EQ973365.1|:185224-186774|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8A3Z3|UniRef50_Q8A3Z3	1551	1	0.0.0.0	26.550211068868	0	0	0	26.550211068868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c249912-247075|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_A0A015QCS9	2838	1	0.0.0.0	14.5099990725209	0	0	0	14.5099990725209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c296119-293309|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5FA68	2811	1	0.0.0.0	14.6493693944554	0	0	0	14.6493693944554	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485583|ref|NZ_EQ973369.1|:136334-139198|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_C9PT81	2865	1	0.0.0.0	14.3732556257641	0	0	0	14.3732556257641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:294113-297220|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_E6SR52	3108	2	3.2.1.23	26.4989558351443	0	0	0	26.4989558351443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:c187708-184610|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_Q8A2A1	3099	2	0.0.0.0	26.5759131124971	0	0	0	26.5759131124971	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:611395-613983|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5AK03	2589	4	0.0.0.0	63.6220585056998	0	0	0	63.6220585056998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485590|ref|NZ_EQ973376.1|:c56747-54153|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5UHE4	2595	1	0.0.0.0	15.8687388700633	0	0	0	15.8687388700633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485580|ref|NZ_EQ973366.1|:c164138-161625|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5SQC5	2514	1	0.0.0.0	16.3800228193374	0	0	0	16.3800228193374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485573|ref|NZ_EQ973359.1|:c7768-5240|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_W4PWJ1	2529	1	0.0.0.0	16.2828696590803	0	0	0	16.2828696590803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c367258-364712|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6KAL0|UniRef50_R6KAL0	2547	1	0.0.0.0	16.1677963752706	0	0	0	16.1677963752706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485577|ref|NZ_EQ973363.1|:285262-287982|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_W4UMH5	2721	2	2.7.9.1	30.2678260696907	0	0	0	30.2678260696907	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:c288666-285895|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R5UQG1|UniRef50_R6FR77	2772	1	0.0.0.0	14.8554752409142	0	0	0	14.8554752409142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c252277-249530|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6Z018	2748	1	0.0.0.0	14.9852173827563	0	0	0	14.9852173827563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485580|ref|NZ_EQ973366.1|:c52941-49129|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5VAG8	3813	5	2.7.7.6	53.9986590189014	0	0	0	53.9986590189014	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:645939-649487|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R7J412	3549	1	0.0.0.0	11.603093087578	0	0	0	11.603093087578	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:528232-532179|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5S296	3948	1	2.7.13.3	10.4304400627696	0	0	0	10.4304400627696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c255318-251941|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5BKV3	3378	1	0.0.0.0	12.1904610325086	0	0	0	12.1904610325086	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:c274237-270824|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6J5J8|UniRef50_R6WTQ0	3414	1	0.0.0.0	12.0619148704787	0	0	0	12.0619148704787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485580|ref|NZ_EQ973366.1|:c49024-44741|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_unknown	4284	6	2.7.7.6	57.6741979941375	0	0	0	57.6741979941375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:277685-281731|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D0K6|UniRef50_F0R0W9	4047	2	2.7.13.3	20.3505694923717	0	0	0	20.3505694923717	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485573|ref|NZ_EQ973359.1|:248284-251427|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6D9K8	3144	2	0.0.0.0	26.1955326767266	0	0	0	26.1955326767266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c45884-42705|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_UPI0004292883	3180	1	0.0.0.0	12.9494897383064	0	0	0	12.9494897383064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c301204-298067|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JNW8|UniRef50_I3Z658	3138	1	0.0.0.0	13.122809868647	0	0	0	13.122809868647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c345205-341888|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5VTA3	3318	2	0.0.0.0	24.8218067316541	0	0	0	24.8218067316541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485587|ref|NZ_EQ973373.1|:c66475-63227|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5JGD8	3249	1	0.0.0.0	12.6744774908631	0	0	0	12.6744774908631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c244697-242640|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_unknown	2058	1	1.8.1.8	20.0094156306191	0	0	0	20.0094156306191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485571|ref|NZ_EQ973357.1|:c188405-186345|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5SVH9	2061	1	0.0.0.0	19.980289843675	0	0	0	19.980289843675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:c265826-263676|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_A6LD25	2151	2	0.0.0.0	38.2885889054525	0	0	0	19.1442944527263	0	0	0	0	0	0	0	0	0	0	0	0	0	325.453005696347
gi|224485574|ref|NZ_EQ973360.1|:c438202-436061|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5RR30	2142	1	0.0.0.0	19.2247326647125	0	0	0	19.2247326647125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485575|ref|NZ_EQ973361.1|:211341-213488|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_A2U077	2148	1	5.4.99.2	19.1710322941407	0	0	0	19.1710322941407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c174339-172180|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R5M3D3	2160	1	3.4.14.5	19.0645265591732	0	0	0	19.0645265591732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:192748-194907|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_Q64RG5	2160	1	0.0.0.0	19.0645265591732	0	0	0	19.0645265591732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485575|ref|NZ_EQ973361.1|:108039-110195|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6W323	2157	1	0.0.0.0	19.0910418951387	0	0	0	19.0910418951387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c7345-5234|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JNG5|UniRef50_R6JNG5	2112	2	3.2.1.23	38.9956225073998	0	0	0	38.9956225073998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:c121308-119185|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JPT4|UniRef50_R5BZ82	2124	1	0.0.0.0	19.3876541279728	0	0	0	19.3876541279728	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c550419-548281|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_C3QNM6|UniRef50_R6D1M7	2139	1	0.0.0.0	19.2516958241301	0	0	0	19.2516958241301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:167181-169172|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8AB53|UniRef50_Q8AB53	1992	1	3.5.99.6	20.6723781966939	0	0	0	20.6723781966939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c67416-65434|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_S0DDZ8	1983	1	0.0.0.0	20.7662013957712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.02542372811
gi|224485569|ref|NZ_EQ973355.1|:c594340-592316|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JCJ8|UniRef50_R6JCJ8	2025	1	0.0.0.0	20.3354949964515	0	0	0	20.3354949964515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485575|ref|NZ_EQ973361.1|:226888-228927|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_C3QWU2|UniRef50_F7LG28	2040	1	0.0.0.0	20.1859692979481	0	0	0	20.1859692979481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485580|ref|NZ_EQ973366.1|:c21553-19556|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_H0UKG1	1998	1	4.2.1.49	20.61029898289	0	0	0	20.61029898289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485594|ref|NZ_EQ973380.1|:28199-30199|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_B6YRR9	2001	1	6.5.1.2	20.5793989844149	0	0	0	20.5793989844149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:292589-294610|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6J7S5|UniRef50_R5S577	2022	1	0.0.0.0	20.365666354013	0	0	0	20.365666354013	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485581|ref|NZ_EQ973367.1|:c75101-73089|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R7J5L8	2013	4	2.4.1.18	81.8268800155275	0	0	0	81.8268800155275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c355947-353581|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_J9FY14	2367	2	0.0.0.0	34.7945731878447	0	0	0	34.7945731878447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:90375-92777|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_Q8AAW3	2403	1	0.0.0.0	17.1366530868973	0	0	0	17.1366530868973	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485580|ref|NZ_EQ973366.1|:c151298-148809|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6ACW5	2490	1	0.0.0.0	16.5379025573551	0	0	0	16.5379025573551	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485573|ref|NZ_EQ973359.1|:c376508-374298|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_W4UZB5	2211	1	3.6.3.54	18.6247749289074	0	0	0	18.6247749289074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:157047-159263|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R7NTE3	2217	1	0.0.0.0	18.5743695840389	0	0	0	18.5743695840389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:11192-13372|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_G8UL57	2181	2	3.6.4.12	37.7619233084037	0	0	0	18.8809616542018	0	0	0	0	0	0	0	0	0	0	0	0	0	320.976348121431
gi|224485572|ref|NZ_EQ973358.1|:291259-293433|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_unknown	2175	1	0.0.0.0	18.9330470656617	0	0	0	18.9330470656617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c289947-287758|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_P15623	2190	1	6.3.1.2	18.8033686611024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319.65726723874
gi|224485569|ref|NZ_EQ973355.1|:c39588-37390|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R7LDI0	2199	1	0.0.0.0	18.7264108084648	0	0	0	18.7264108084648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:183286-185571|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_D4WQX5	2286	1	0.0.0.0	18.0137258826834	0	0	0	18.0137258826834	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c316396-314129|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R7A3G0	2268	1	0.0.0.0	18.1566919611174	0	0	0	18.1566919611174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:470811-473069|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6JDJ4	2259	1	3.6.3.14	18.2290293792892	0	0	0	18.2290293792892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c534063-533011|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D5B6|UniRef50_P0A992	1053	1	4.1.2.13	39.106721147022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664.814259499375
gi|224485569|ref|NZ_EQ973355.1|:139740-140801|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6CX91|UniRef50_Q890U0	1062	1	2.7.2.7	38.7753082559456	0	0	0	38.7753082559456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:742315-743367|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JHS3|UniRef50_I5ARY3	1053	1	0.0.0.0	39.106721147022	0	0	0	39.106721147022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:256709-257719|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R7KL80|UniRef50_R7KL80	1011	1	0.0.0.0	40.7313327080259	0	0	0	40.7313327080259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c223767-222757|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R7ECK1|UniRef50_B7LQ20	1011	1	1.2.1.12	40.7313327080259	0	0	0	40.7313327080259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:1071-2078|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8A137|UniRef50_B2RH63	1008	3	2.3.1.180	122.557670737542	0	0	0	122.557670737542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485576|ref|NZ_EQ973362.1|:c183309-182290|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8A1G9|UniRef50_P71103	1020	1	2.3.1.8	40.3719385958963	0	0	0	40.3719385958963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485584|ref|NZ_EQ973370.1|:c47956-46862|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D861|UniRef50_R5YI16	1095	1	0.0.0.0	37.6067373222047	0	0	0	37.6067373222047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485585|ref|NZ_EQ973371.1|:c42799-41705|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JHI4|UniRef50_R6VJ90	1095	1	0.0.0.0	37.6067373222047	0	0	0	37.6067373222047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485572|ref|NZ_EQ973358.1|:c171268-170150|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6JR56|UniRef50_R5RDE7	1119	1	0.0.0.0	36.8001585056427	0	0	0	36.8001585056427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485570|ref|NZ_EQ973356.1|:c417589-416474|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D3D6|UniRef50_R5DIW8	1116	1	0.0.0.0	36.8990836629159	0	0	0	36.8990836629159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:428489-429556|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6CZI7|UniRef50_R6K7N0	1068	3	0.0.0.0	115.672408336557	0	0	0	115.672408336557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485583|ref|NZ_EQ973369.1|:76288-77376|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_C3R1N5|UniRef50_C3QLU3	1089	1	0.0.0.0	37.8139369768725	0	0	0	37.8139369768725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485569|ref|NZ_EQ973355.1|:c49349-48276|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D4VPX3|UniRef50_R5DBY9	1074	2	0.0.0.0	76.6841291765627	0	0	0	76.6841291765627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485573|ref|NZ_EQ973359.1|:c268956-268027|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_C6IFN3|UniRef50_W6S650	930	2	0.0.0.0	88.5578007909983	0	0	0	88.5578007909983	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485574|ref|NZ_EQ973360.1|:422620-423540|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_Q8A2K0|UniRef50_R5FD05	921	1	0.0.0.0	44.7115932332402	0	0	0	44.7115932332402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485587|ref|NZ_EQ973373.1|:44622-45566|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R5V0T5|UniRef50_R5S6K7	945	1	3.1.1.11	43.5760607066817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.793032013589
gi|224485571|ref|NZ_EQ973357.1|:c339247-338300|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_R6J6C4|UniRef50_O32978	948	1	2.5.1.47	43.4381617803947	0	0	0	43.4381617803947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485578|ref|NZ_EQ973364.1|:c257808-256921|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_unknown|UniRef50_R6SYJ3	888	2	0.0.0.0	92.746345423005	0	0	0	92.746345423005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485600|ref|NZ_EQ973386.1|:c2635-1733|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_C3R448|UniRef50_R5MKW3	903	8	0.0.0.0	364.822833823382	0	0	0	45.6028542279227	0	0	0	0	0	0	0	0	0	0	0	0	0	5426.7396531228
gi|224485583|ref|NZ_EQ973369.1|:c87758-86781|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D446|UniRef50_R6KTV4	978	1	0.0.0.0	42.1057028300759	0	0	0	42.1057028300759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485573|ref|NZ_EQ973359.1|:c22393-21398|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6D6R4|UniRef50_J0S1M2	996	1	0.0.0.0	41.3447563933878	0	0	0	41.3447563933878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|224485575|ref|NZ_EQ973361.1|:344556-345551|469590|g__Bacteroides.s__Bacteroides_sp_2_2_4|UniRef90_D6CW89|UniRef50_R6CZ72	996	3	0.0.0.0	124.034269180163	0	0	0	124.034269180163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
